EPISODE,TITLE,RELEASE_DATE,Apple frame,Aurora borealis,Barn,Beach,Boat,Bridge,Building,Bushes,Cabin,Cactus,Circle frame,Cirrus clouds,Cliff,Clouds,Coniferous tree,Cumulis clouds,Decidious tree,Diane andre,Dock,Double oval frame,Farm,Fence,Fire,Florida frame,Flowers,Fog,Framed,Grass,Guest,Half circle frame,Half oval frame,Hills,Lake,Lakes,Lighthouse,Mill,Moon,At least one mountain,At least two mountains,Nighttime,Ocean,Oval frame,Palm trees,Path,Person,Portrait,Rectangle 3d frame,Rectangular frame,River or stream,Rocks,Seashell frame,Snow,Snow-covered mountain,Split frame,Steve ross,Man-made structure,Sun,Tomb frame,At least one tree,At least two trees,Triple frame,Waterfall,Waves,Windmill,Window frame,Winter setting,Wood framed,painting_index,season,episode,num_colors,youtube_src,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson,alizarin crimson,bright red,burnt umber,cadmium yellow,dark sienna,indian yellow,indian red,liquid black,liquid clear,black gesso,midnight black,phthalo blue,phthalo green,prussian blue,sap green,titanium white,van dyke brown,yellow ochre,img_url,week_number,year
S24E12,"""THE FOOTBRIDGE""",3/24/92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,319,24,12,13,https://www.youtube.com/embed/RqtDliGeyTg,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.483203351,0.441168304,0,0.336097687,0.525099736,0.329590061,0,0,0,0,0.636234973,0.390035622,0.633129405,0.427363828,0.539689871,0.170897465,0.582432015,0.436111824,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting319.png,13,1992
S24E13,"""SNOWBOUND CABIN""",3/31/92,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,320,24,13,8,https://www.youtube.com/embed/obSLZWXmDak,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0.428366808,0,0,0,0,0,0,0,0.133038128,0.593125549,0.600654419,0.405380453,0,0.438465913,0.545697603,0.164786456,0,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting320.png,14,1992
S25E01,"""HIDE-A-WAY COVE""",8/25/92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,321,25,1,13,https://www.youtube.com/embed/l_HqMYquc08,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.42567624,0.478774212,0,0.42138619,0.36251549,0.343342573,0,0,0,0,0.516462559,0.487564745,0.43756759,0.525643286,0.319842528,0.339613294,0.351225633,0.418719787,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting321.png,35,1992
S25E02,"""ENCHANTED FALLS OVAL""",9/1/92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,322,25,2,6,https://www.youtube.com/embed/HklPkQ0lSKA,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0.593475101,0,0,0,0,0.437772491,0,0,0,0.424591507,0,0,0,0,0.51354482,0.200702758,0,0.554970858,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting322.png,36,1992
S25E03,"""NOT QUITE SPRING""",9/8/92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,323,25,3,9,https://www.youtube.com/embed/N_u6x7LeyTM,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0.399712989,0,0,0.331082805,0.402388841,0,0,0,0,0.358717154,0.533715027,0,0,0.431678701,0,0.36019595,0.431444177,0.370684821,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting323.png,37,1992
S25E04,"""SPLASHES OF AUTUMN""",9/15/92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,324,25,4,14,https://www.youtube.com/embed/YcbaMqq_X8s,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0.564027366,0.517310627,0,0.379954659,0.5594943,0.389326245,0,0,0.125340579,0.45727427,0.698001572,0.411646264,0,0.45295692,0.525814052,0.166556246,0.565918351,0.514448236,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting324.png,38,1992
S25E06,"""ORIENTAL FALLS""",9/29/92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,326,25,6,11,https://www.youtube.com/embed/v8Znj8bbmCQ,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0.419999331,0.435595883,0,0.378243093,0.401764564,0.322386507,0,0,0,0,0.501614561,0,0,0.421480811,0.37845959,0.369521364,0.410368786,0.399737029,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting326.png,40,1992
S25E07,"""AUTUMN PALETTE""",10/6/92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,327,25,7,13,https://www.youtube.com/embed/HWrvW-NgaOY,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0.529025419,0.509148437,0,0.397824107,0.511081346,0.387013225,0,0,0.164944164,0.40185609,0.623386129,0.399561841,0,0,0.473996522,0.209820227,0.510257137,0.493538364,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting327.png,41,1992
S25E08,"""CYPRESS SWAMP""",10/13/92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,328,25,8,12,https://www.youtube.com/embed/FdIUHudQABI,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.499421584,0.495929986,0,0.393440818,0.47219158,0.361882506,0,0,0,0,0.622698157,0.454646749,0,0.494130099,0.432247277,0.274228076,0.468960202,0.466698257,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting328.png,42,1992
S25E09,"""DOWNSTREAM VIEW""",10/20/92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,329,25,9,14,https://www.youtube.com/embed/KsDPg5HZYNw,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.39184071,0.370894068,0,0.290088673,0.406918828,0.264048755,0,0,0,0.379209007,0.564818837,0.429589786,0.534079902,0.458175431,0.403543862,0.303710217,0.444958168,0.35484563,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting329.png,43,1992
S25E10,"""JUST BEFORE THE STORM""",10/27/92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330,25,10,8,https://www.youtube.com/embed/Rh-jKrMrmOA,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0.389254245,0,0,0.30015067,0.398358893,0,0,0,0,0,0.564380981,0,0,0.497398815,0.395279564,0.308331335,0.437348029,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting330.png,44,1992
S25E11,"""FISHERMAN'S PARADISE""",11/3/92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,331,25,11,12,https://www.youtube.com/embed/uJLK85uU5mA,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0.38389879,0.450624065,0,0.437293831,0.312209528,0.342096107,0,0,0,0.208033442,0.392495483,0,0,0.354521945,0.265820267,0.454653896,0.285899164,0.389736259,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting331.png,45,1992
S25E12,"""DESERT HUES""",11/10/92,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,25,12,11,https://www.youtube.com/embed/UUNNXGVNTuI,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0.326586793,0.364546971,0,0.335659203,0.28597867,0.262253563,0,0,0,0,0.384589201,0,0,0.380732869,0.255712179,0.51994455,0.278549607,0.319042527,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting332.png,46,1992
S25E13,"""THE PROPERTY LINE""",11/17/92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,333,25,13,11,https://www.youtube.com/embed/ivesI3rU7dU,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0.320729071,0.416279087,0,0.420594271,0.246265403,0.297124997,0,0,0,0,0.347395787,0,0,0.452819902,0.208904667,0.52231098,0.230890839,0.335459452,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting333.png,47,1992
S26E01,"""IN THE STILLNESS OF MORNING""",12/1/92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,334,26,1,10,https://www.youtube.com/embed/5rfGa1_iJpw,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0.415181675,0,0,0.28758663,0.451706573,0.272808858,0,0,0,0,0.5934406,0,0,0.480874413,0.462472387,0.234720999,0.506592111,0.371209441,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting334.png,49,1992
S26E02,"""DELIGHTFUL MEADOW HOME""",12/8/92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,335,26,2,9,https://www.youtube.com/embed/tWoInh2USOs,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0.534611047,0.545526971,0,0.44698631,0,0.419727828,0,0,0,0,0.549689738,0,0,0.387154657,0.429825007,0.253914936,0,0.514944956,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting335.png,50,1992
S26E03,"""FIRST SNOW""",12/15/92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,336,26,3,12,https://www.youtube.com/embed/raAkJKeo0Sk,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.346077549,0.379306467,0,0.341096885,0.323119562,0.267878682,0,0,0,0,0.453182174,0.444894539,0,0.471589658,0.307206548,0.415087846,0.339797771,0.332981859,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting336.png,51,1992
S26E04,"""LAKE IN THE VALLEY""",12/22/92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,337,26,4,15,https://www.youtube.com/embed/KvJmSrErm20,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.507796997,0.428848603,0,0.30287829,0.572779443,0.32967298,0,0,0.089550347,0.570355783,0.663976618,0.35770183,0.668776194,0.393448918,0.591293168,0.120638309,0.632332758,0.447418732,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting337.png,52,1992
S26E05,"""TRACE OF SPRING""",12/29/92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,338,26,5,13,https://www.youtube.com/embed/JMPwj3u4ZTA,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.41427959,0.417458788,0,0.342930556,0.398520797,0.306179967,0,0,0,0,0.507328325,0.393394027,0.464901287,0.422046524,0.378455636,0.330285182,0.409033284,0.389798377,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting338.png,53,1992
S26E06,"""ARCTIC WINTER DAY""",1/5/93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,339,26,6,6,https://www.youtube.com/embed/9BHWlbjd95c,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0.278036306,0,0,0,0.231474884,0,0,0,0,0,0.358027603,0,0,0.508627614,0,0.490441997,0.234476603,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting339.png,1,1993
S26E07,"""SNOW BIRCH""",1/12/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,340,26,7,5,https://www.youtube.com/embed/wKeemvioVrM,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.22773957,0,0,0,0.562528327,0,0.32730796,0,0.352187494,0,0.253996041,0,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting340.png,2,1993
S26E08,"""EARLY AUTUMN""",1/19/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,341,26,8,12,https://www.youtube.com/embed/SLQXlFLoqQc,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.376815069,0.378024804,0,0.316912905,0.370528811,0.276084389,0,0,0,0,0.456550756,0.373317634,0,0.397268229,0.360779647,0.379766954,0.386982022,0.352584782,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting341.png,3,1993
S26E09,"""TRANQUIL WOODED STREAM""",1/26/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,342,26,9,12,https://www.youtube.com/embed/lSeRrm5ZK9c,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0.525278078,0.497241788,0,0.385921151,0.525453444,0.378845173,0,0,0,0.453246861,0.625778841,0.366592465,0,0,0.506186981,0.194043134,0.542626629,0.486134169,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting342.png,4,1993
S26E10,"""PURPLE MOUNTAIN RANGE""",2/2/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,26,10,13,https://www.youtube.com/embed/nkDA_R-XmqA,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.387639848,0.391574553,0,0.322128523,0.380713943,0.280952149,0,0,0,0,0.509911986,0.415097215,0.474538946,0.440596986,0.369676792,0.323812809,0.40428436,0.362338124,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting343.png,5,1993
S26E11,"""STORM'S A COMIN'""",2/9/93,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,344,26,11,10,https://www.youtube.com/embed/EHD9u-lo2wc,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0.324885327,0.312175864,0,0.250390951,0.352120759,0,0,0,0,0.377028707,0.47529224,0.470640416,0.462746809,0,0,0.30608226,0.404324582,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting344.png,6,1993
S26E12,"""SUNSET AGLOW""",2/16/93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,345,26,12,12,https://www.youtube.com/embed/gMEZp47VKC0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0.320434106,0.411870191,0,0.430708737,0.246398715,0.305424953,0,0,0,0,0.347186585,0.361880677,0,0.387003094,0.207802934,0.518743928,0.228295934,0.336072009,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting345.png,7,1993
S26E13,"""EVENING AT THE FALLS""",2/23/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,346,26,13,7,https://www.youtube.com/embed/RulXVcpgpqw,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0.244105953,0,0,0,0,0.119459693,0.62745995,0.637892704,0,0,0.391938603,0.580840347,0.144632953,0,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting346.png,8,1993
S27E01,"""TWILIGHT BEAUTY""",3/2/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,347,27,1,11,https://www.youtube.com/embed/0mJqzzeWyXs,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0.402851632,0.427181002,0,0.373287666,0.374640402,0.309650313,0,0,0.299271991,0.305326426,0.52131973,0.430098758,0,0,0,0.35289561,0.382281384,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting347.png,9,1993
S27E02,"""ANGLER'S HAVEN""",3/9/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,348,27,2,15,https://www.youtube.com/embed/XlwfcXZ0AIU,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.440906197,0.455730399,0,0.36835547,0.404897531,0.325486866,0,0.324176063,0.25018621,0,0.581582371,0.466539813,0.505600519,0.502662406,0.371857942,0.291827317,0.408153067,0.417516607,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting348.png,10,1993
S27E03,"""RUSTIC WINTER WOODS""",3/16/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,349,27,3,6,https://www.youtube.com/embed/3q8Zi9480lw,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0.510556615,0,0,0.453209189,0,0.419740575,0,0,0,0,0.468462889,0,0,0,0.403684679,0.309609621,0,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting349.png,11,1993
S27E03,"""RUSTIC WINTER WOODS""",3/16/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,350,27,3,15,https://www.youtube.com/embed/gxd0MPX8c6I,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.279646171,0.34493578,0,0.335355902,0.223614294,0.241280342,0,0.156369218,0.470820466,0,0.330215219,0.399429108,0.272605013,0.416500717,0.192063973,0.507487561,0.212908229,0.28414903,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting350.png,11,1993
S27E05,"""WINTER AT THE FARM""",3/30/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,351,27,5,7,https://www.youtube.com/embed/LeIVNKnWz7o,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0.164022394,0,0,0,0.113996583,0,0,0,0.586890233,0,0.208738295,0,0,0.451655948,0,0.61175427,0.107739722,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting351.png,13,1993
S27E06,"""DAISIES AT DAWN""",4/6/93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,352,27,6,8,https://www.youtube.com/embed/_kkZcIgocBM,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0.365328111,0.425455897,0,0.426258744,0,0.33711533,0,0,0,0,0.357309418,0,0,0,0.313559414,0.398894762,0,0.372658242,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting352.png,14,1993
S27E07,"""SPECTACULAR VIEW""",4/13/93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,353,27,7,11,https://www.youtube.com/embed/7R9HcaDT9P4,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0.335226803,0.335881282,0,0.278609869,0.331202959,0.235220062,0,0,0,0,0.466006046,0,0,0.445732271,0.318061221,0.39035851,0.35044582,0.309686408,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting353.png,15,1993
S27E08,"""DAYBREAK""",4/20/93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,354,27,8,7,https://www.youtube.com/embed/crWDcTvDmec,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0.220085576,0,0,0.306138366,0.167447369,0,0,0,0,0,0.247510745,0,0,0.376054645,0,0.640541299,0.155469377,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting354.png,16,1993
S27E09,"""ISLAND PARADISE""",4/27/93,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,355,27,9,12,https://www.youtube.com/embed/Cg3XAVhAas0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0.445528961,0.44472003,0,0.358314179,0.43556289,0.32036579,0,0,0.221579468,0,0.587720004,0.451670084,0.541367891,0,0,0.27229206,0.460824708,0.41510373,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting355.png,17,1993
S27E11,"""SPLENDOR OF A SNOWY WHITE""",5/11/93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,357,27,11,9,https://www.youtube.com/embed/JdXCoxkOdwQ,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0.239003599,0,0,0,0.188171732,0,0,0.135402393,0.503001543,0,0.305587565,0.466789311,0,0.481945937,0,0.54807084,0.184683894,0,https://raw.githubusercontent.com/jwilber/Bob_Ross_Paintings/master/data/paintings/painting357.png,19,1993
